LAT.,LONG.,Transmit T,GPS Time
-3.140666,103.499566,2021/06/27 1:34,2021/06/27 1:15
-3.833266,103.917367,2021/08/17 1:24,2021/08/17 1:15
-3.833066,103.917299,2021/08/18 1:22,2021/08/18 1:13
-3.833333,103.917233,2021/08/19 1:21,2021/08/19 1:12
-3.833333,103.917333,2021/08/20 1:25,2021/08/20 1:16
-3.134,103.4965,2021/06/27 1:47,2021/06/27 1:38
-3.970233,103.959933,2021/06/01 1:10,2021/06/01 1:01
-3.973633,103.954233,2021/06/01 1:08,2021/06/01 0:59
-3.1395,103.496599,2021/06/27 23:19,2021/06/27 23:10
-3.833232,103.917233,2021/08/21 1:28,2021/08/21 1:19
-3.130266,103.495999,2021/06/27 23:21,2021/06/27 23:21
-3.140599,103.4995,2021/06/27 23:36,2021/06/27 23:27
-3.8427,103.907733,2021/11/12 12:22,2021/11/12 12:22
-3.842466,103.907899,2021/11/13 1:07,2021/11/13 1:07
-3.8425,103.907933,2021/11/13 7:59,2021/11/13 7:59
-3.841432,103.908266,2021/11/14 1:14,2021/11/14 1:05
-3.8408,103.908567,2021/11/14 23:08,2021/11/14 22:59
-3.970266,103.959899,2021/05/31 1:08,2021/05/31 1:07
-3.134,103.496466,2021/06/27 23:40,2021/06/27 23:31
-3.140666,103.499466,2021/06/28 1:30,2021/06/28 1:10
-3.973599,103.954233,2021/05/31 1:08,2021/05/31 0:59
-3.139466,103.496466,2021/06/28 1:14,2021/06/28 1:13
-3.8408,103.908567,2021/11/15 1:12,2021/11/15 1:03
-3.862066,103.896766,2021/11/15 18:25,2021/11/15 18:25
-3.130266,103.495999,2021/06/28 1:29,2021/06/28 1:20
-3.861933,103.897032,2021/11/16 1:04,2021/11/16 1:03
-3.841466,103.908266,2021/11/16 1:15,2021/11/16 1:06
-3.134,103.4965,2021/06/28 1:45,2021/06/28 1:36
-3.862032,103.897133,2021/11/16 8:10,2021/11/16 8:10
-3.970266,103.959966,2021/05/30 23:12,2021/05/30 23:03
-3.139433,103.496466,2021/06/29 1:19,2021/06/29 1:10
-3.973599,103.954233,2021/05/30 23:08,2021/05/30 22:59
-3.130766,103.496133,2021/06/29 1:29,2021/06/29 1:20
-3.859532,103.9001,2021/11/17 1:07,2021/11/17 0:58
-3.841432,103.908266,2021/11/17 1:13,2021/11/17 1:04
-3.1407,103.4995,2021/06/29 1:31,2021/06/29 1:22
-3.860933,103.898666,2021/11/18 1:06,2021/11/18 0:57
-3.841432,103.908266,2021/11/18 1:18,2021/11/18 1:09
-3.860266,103.898866,2021/11/19 1:09,2021/11/19 1:00
-3.134033,103.4965,2021/06/29 1:42,2021/06/29 1:33
-3.837566,103.912199,2021/11/19 1:18,2021/11/19 1:09
-3.139766,103.497333,2021/06/30 1:23,2021/06/30 1:14
-3.859666,103.899933,2021/11/20 1:13,2021/11/20 1:04
-3.972032,103.959066,2021/05/30 1:09,2021/05/30 1:00
-3.1332,103.497533,2021/06/30 1:25,2021/06/30 1:16
-3.972733,103.954233,2021/05/30 1:05,2021/05/30 0:56
-3.8376,103.912166,2021/11/20 1:16,2021/11/20 1:07
-3.860233,103.898866,2021/11/21 1:09,2021/11/21 1:08
-3.8376,103.912166,2021/11/21 1:18,2021/11/21 1:09
-3.8602,103.898866,2021/11/22 10:43,2021/11/21 13:27
-3.1407,103.499433,2021/06/30 1:40,2021/06/30 1:31
-3.837566,103.912166,2021/11/21 23:15,2021/11/21 23:05
-3.837566,103.912233,2021/11/22 1:17,2021/11/22 1:08
-3.134,103.4965,2021/06/30 1:44,2021/06/30 1:35
-3.859633,103.900066,2021/11/23 1:13,2021/11/23 1:04
-3.837566,103.912199,2021/11/23 1:24,2021/11/23 1:15
-3.140599,103.499033,2021/06/30 16:47,2021/06/30 16:47
-3.973599,103.954233,2021/05/29 1:08,2021/05/29 0:59
-3.971866,103.959033,2021/05/29 1:06,2021/05/29 0:57
-3.14,103.497833,2021/07/01 1:22,2021/07/01 1:13
-3.859666,103.900066,2021/11/24 1:12,2021/11/24 1:03
-3.130999,103.496033,2021/07/01 1:33,2021/07/01 1:24
-3.140333,103.498733,2021/07/01 1:33,2021/07/01 1:33
-3.837632,103.912199,2021/11/24 1:18,2021/11/24 1:08
-3.140833,103.5014,2021/07/01 1:45,2021/07/01 1:36
-3.859766,103.900132,2021/11/25 1:15,2021/11/25 1:06
-3.837533,103.912166,2021/11/25 1:26,2021/11/25 1:17
-3.140033,103.498066,2021/07/02 1:24,2021/07/02 1:15
-3.972032,103.959099,2021/05/28 1:13,2021/05/28 1:04
-3.859766,103.900066,2021/11/26 1:14,2021/11/26 1:05
-3.972733,103.954299,2021/05/28 1:07,2021/05/28 0:58
-3.8388,103.910399,2021/11/26 1:28,2021/11/26 1:19
-3.859766,103.900132,2021/11/27 1:16,2021/11/27 1:07
-3.838832,103.910399,2021/11/27 1:21,2021/11/27 1:12
-3.859799,103.900066,2021/11/28 1:23,2021/11/28 1:14
-3.973666,103.954167,2021/05/27 1:52,2021/05/27 1:43
-3.130399,103.496067,2021/07/02 1:31,2021/07/02 1:22
-3.140299,103.498633,2021/07/02 1:35,2021/07/02 1:26
-3.838866,103.910333,2021/11/28 1:24,2021/11/28 1:15
-3.134,103.496466,2021/07/02 1:48,2021/07/02 1:39
-3.862299,103.898033,2021/11/28 23:19,2021/11/28 23:10
-3.840533,103.908766,2021/11/28 23:27,2021/11/28 23:18
-3.971833,103.959066,2021/05/27 1:11,2021/05/27 1:02
-3.140666,103.499466,2021/07/03 1:20,2021/07/03 1:11
-3.501233,103.4733,2021/01/06 1:36,2021/01/06 1:26
-3.494299,103.457299,2021/01/06 1:50,2021/01/06 1:41
-3.131033,103.496233,2021/07/03 1:31,2021/07/03 1:22
-3.973633,103.954167,2021/05/26 1:44,2021/05/26 1:35
-3.140666,103.499466,2021/07/03 1:37,2021/07/03 1:28
-3.862266,103.898033,2021/11/29 1:22,2021/11/29 1:13
-3.137733,103.495,2021/07/03 1:45,2021/07/03 1:36
-3.494266,103.457433,2021/01/06 7:59,2021/01/06 7:59
-3.840566,103.908699,2021/11/29 1:28,2021/11/29 1:19
-3.971866,103.959033,2021/05/26 1:10,2021/05/26 1:01
-3.842333,103.9027,2021/11/29 15:00,2021/11/29 15:00
-3.131067,103.496199,2021/07/03 9:07,2021/07/03 9:07
-3.846733,103.902,2021/11/30 1:13,2021/11/30 0:34
-3.973466,103.954199,2021/05/25 1:43,2021/05/25 1:43
-3.134,103.496466,2021/07/04 1:00,2021/07/04 1:00
-3.8639,103.899532,2021/11/30 1:22,2021/11/30 1:13
-3.140966,103.501266,2021/07/04 1:24,2021/07/04 1:15
-3.838866,103.910366,2021/11/30 1:31,2021/11/30 1:22
-3.131033,103.496199,2021/07/04 1:35,2021/07/04 1:26
-3.494799,103.457766,2021/01/06 8:04,2021/01/06 8:04
-3.1409,103.5013,2021/07/04 1:38,2021/07/04 1:29
-3.971866,103.959099,2021/05/25 1:03,2021/05/25 0:54
-3.846866,103.901966,2021/11/30 7:23,2021/11/30 7:23
-3.137733,103.494933,2021/07/04 23:00,2021/07/04 22:59
-3.846699,103.902,2021/12/01 1:16,2021/12/01 1:07
-3.973599,103.954199,2021/05/24 1:50,2021/05/24 1:41
-3.140766,103.501799,2021/07/04 23:20,2021/07/04 23:20
-3.8639,103.899466,2021/12/01 1:20,2021/12/01 1:11
-3.131033,103.496199,2021/07/04 23:30,2021/07/04 23:21
-3.838832,103.910366,2021/12/01 1:29,2021/12/01 1:20
-3.497,103.4607,2021/01/06 12:15,2021/01/06 12:15
-3.847266,103.902066,2021/12/02 1:13,2021/12/02 1:12
-3.1409,103.5013,2021/07/04 23:37,2021/07/04 23:28
-3.971866,103.959099,2021/05/24 1:06,2021/05/24 0:57
-3.137766,103.495033,2021/07/05 1:05,2021/07/05 0:56
-3.973599,103.954133,2021/05/23 23:45,2021/05/23 23:36
-3.8619,103.897032,2021/12/02 1:23,2021/12/02 1:14
-3.140833,103.501332,2021/07/05 1:25,2021/07/05 1:16
-3.837666,103.912066,2021/12/02 1:33,2021/12/02 1:24
-3.494233,103.466266,2021/01/06 16:04,2021/01/06 16:04
-3.131033,103.496233,2021/07/05 1:33,2021/07/05 1:24
-3.837566,103.912266,2021/12/03 1:33,2021/12/03 1:04
-3.9719,103.959099,2021/05/23 23:07,2021/05/23 22:58
-3.140866,103.5013,2021/07/05 1:37,2021/07/05 1:37
-3.974666,103.954133,2021/05/23 1:44,2021/05/23 1:35
-3.139366,103.4963,2021/07/06 1:04,2021/07/06 0:35
-3.846733,103.902032,2021/12/03 1:21,2021/12/03 1:12
-3.863932,103.8995,2021/12/03 1:21,2021/12/03 1:21
-3.504799,103.464766,2021/01/07 1:04,2021/01/07 0:45
-3.835333,103.906733,2021/12/03 12:02,2021/12/03 12:02
-3.971366,103.9594,2021/05/23 1:08,2021/05/23 0:59
-3.141099,103.500433,2021/07/06 1:26,2021/07/06 1:17
-3.971833,103.959099,2021/05/22 1:50,2021/05/22 1:41
-3.971866,103.959066,2021/05/22 1:40,2021/05/22 1:40
-3.140866,103.501266,2021/07/06 1:30,2021/07/06 1:21
-3.140866,103.5013,2021/07/06 1:45,2021/07/06 1:36
-3.861733,103.894566,2021/12/03 12:19,2021/12/03 12:19
-3.861799,103.894799,2021/12/03 12:38,2021/12/03 12:38
-3.871966,103.886366,2021/12/03 12:55,2021/12/03 12:55
-3.493866,103.456733,2021/01/07 1:13,2021/01/07 1:04
-3.129366,103.4959,2021/07/06 15:01,2021/07/06 15:01
-3.124433,103.498333,2021/07/06 16:46,2021/07/06 16:46
-3.497,103.460666,2021/01/07 1:14,2021/01/07 1:05
-3.971866,103.959033,2021/05/21 1:39,2021/05/21 1:39
-3.971833,103.959099,2021/05/21 1:48,2021/05/21 1:39
-3.124466,103.498033,2021/07/07 1:20,2021/07/06 19:43
-3.873766,103.888567,2021/12/03 12:57,2021/12/03 12:57
-3.506432,103.4675,2021/01/07 1:25,2021/01/07 1:06
-3.837533,103.912233,2021/12/04 1:29,2021/12/04 1:00
-3.495333,103.458166,2021/01/07 1:18,2021/01/07 1:09
-3.124466,103.498033,2021/07/08 1:21,2021/07/06 19:43
-3.860966,103.901199,2021/12/04 1:09,2021/12/04 1:00
-3.139299,103.4963,2021/07/07 1:04,2021/07/07 0:55
-3.140866,103.5014,2021/07/07 1:29,2021/07/07 1:20
-3.9719,103.959033,2021/05/20 1:46,2021/05/20 1:37
-3.971833,103.959099,2021/05/20 1:46,2021/05/20 1:37
-3.140666,103.4995,2021/07/07 1:32,2021/07/07 1:23
-3.124532,103.498866,2021/07/07 1:43,2021/07/07 1:34
-3.139433,103.496633,2021/07/08 1:06,2021/07/08 0:57
-3.8639,103.8995,2021/12/04 1:22,2021/12/04 1:13
-3.4971,103.460732,2021/01/07 1:12,2021/01/07 1:11
-3.871199,103.893966,2021/12/04 1:22,2021/12/04 1:13
-3.508333,103.4675,2021/01/07 1:27,2021/01/07 1:18
-3.140399,103.501332,2021/07/08 1:24,2021/07/08 1:15
-3.861033,103.901266,2021/12/04 7:36,2021/12/04 7:36
-3.870999,103.895399,2021/12/04 13:58,2021/12/04 13:58
-3.130933,103.496366,2021/07/08 1:40,2021/07/08 1:31
-3.9719,103.959066,2021/05/19 1:42,2021/05/19 1:33
-3.973567,103.956599,2021/05/19 1:37,2021/05/19 1:28
-3.124532,103.498832,2021/07/08 1:40,2021/07/08 1:31
-3.134699,103.493533,2021/07/08 11:17,2021/07/08 11:17
-3.859799,103.9001,2021/12/05 1:07,2021/12/05 1:07
-3.8738,103.888766,2021/12/05 1:16,2021/12/05 1:16
-3.145866,103.491799,2021/07/08 17:11,2021/07/08 17:11
-3.501799,103.464899,2021/01/07 1:31,2021/01/07 1:22
-3.503066,103.472733,2021/01/07 1:37,2021/01/07 1:28
-3.863133,103.898099,2021/12/05 1:28,2021/12/05 1:19
-3.837933,103.9139,2021/12/05 1:33,2021/12/05 1:24
-3.859766,103.900066,2021/12/05 23:11,2021/12/05 23:02
-3.872399,103.891067,2021/12/05 23:21,2021/12/05 23:12
-3.862266,103.897967,2021/12/05 23:27,2021/12/05 23:18
-3.9719,103.959099,2021/05/18 1:49,2021/05/18 1:40
-3.119966,103.5019,2021/07/08 17:47,2021/07/08 17:47
-3.139466,103.496533,2021/07/09 1:10,2021/07/09 1:01
-3.140833,103.501266,2021/07/09 1:21,2021/07/09 1:12
-3.837566,103.912266,2021/12/05 23:31,2021/12/05 23:22
-3.121133,103.500499,2021/07/09 1:29,2021/07/09 1:20
-3.495266,103.458133,2021/01/07 1:51,2021/01/07 1:42
-3.973866,103.956199,2021/05/18 1:40,2021/05/18 1:11
-3.837466,103.912299,2021/12/06 1:37,2021/12/06 0:58
-3.4971,103.460666,2021/01/07 8:05,2021/01/07 8:05
-3.859799,103.9001,2021/12/06 1:08,2021/12/06 0:59
-3.872433,103.891166,2021/12/06 1:25,2021/12/06 1:16
-3.4971,103.460399,2021/01/07 8:14,2021/01/07 8:14
-3.862266,103.897933,2021/12/06 1:31,2021/12/06 1:22
-3.140399,103.501332,2021/07/09 1:31,2021/07/09 1:22
-3.971866,103.959066,2021/05/17 1:47,2021/05/17 1:38
-3.131033,103.496199,2021/07/09 1:33,2021/07/09 1:24
-3.9739,103.9557,2021/05/17 1:36,2021/05/17 1:26
-3.124466,103.498699,2021/07/09 1:42,2021/07/09 1:33
-3.832999,103.910833,2021/12/06 12:34,2021/12/06 12:34
-3.499066,103.4733,2021/01/07 15:12,2021/01/07 15:12
-3.86,103.8951,2021/12/06 12:48,2021/12/06 12:48
-3.493499,103.4565,2021/01/07 20:55,2021/01/07 20:55
-3.121133,103.500533,2021/07/09 7:19,2021/07/09 7:19
-3.873633,103.888533,2021/12/06 12:57,2021/12/06 12:57
-3.124066,103.497933,2021/07/09 14:03,2021/07/09 14:03
-3.873633,103.888567,2021/12/06 13:14,2021/12/06 13:14
-3.971866,103.959066,2021/05/16 23:40,2021/05/16 23:31
-3.139066,103.4958,2021/07/09 16:25,2021/07/09 16:25
-3.135066,103.498533,2021/07/10 1:09,2021/07/10 1:00
-3.973932,103.955866,2021/05/16 23:34,2021/05/16 23:25
-3.123633,103.499633,2021/07/10 1:19,2021/07/10 1:10
-3.859733,103.900066,2021/12/07 1:17,2021/12/07 1:08
-3.8738,103.888733,2021/12/07 1:24,2021/12/07 1:15
-3.505299,103.464833,2021/01/08 1:11,2021/01/08 1:02
-3.493733,103.4563,2021/01/08 1:15,2021/01/08 1:06
-3.863832,103.899466,2021/12/07 1:25,2021/12/07 1:25
-3.873599,103.888567,2021/12/07 1:35,2021/12/07 1:26
-3.493832,103.456432,2021/01/08 1:17,2021/01/08 1:08
-3.121133,103.500566,2021/07/10 1:27,2021/07/10 1:18
-3.9719,103.959066,2021/05/16 1:45,2021/05/16 1:36
-3.974699,103.954799,2021/05/16 1:40,2021/05/16 1:31
-3.140666,103.4995,2021/07/10 1:34,2021/07/10 1:25
-3.132266,103.4965,2021/07/10 1:42,2021/07/10 1:33
-3.873633,103.888499,2021/12/07 8:32,2021/12/07 8:32
-3.140866,103.501233,2021/07/10 1:44,2021/07/10 1:35
-3.8613,103.901966,2021/12/08 1:17,2021/12/08 1:08
-3.496099,103.458567,2021/01/08 1:17,2021/01/08 1:08
-3.871766,103.892866,2021/12/08 1:24,2021/12/08 1:15
-3.8639,103.8995,2021/12/08 1:28,2021/12/08 1:19
-3.493733,103.456332,2021/01/08 1:17,2021/01/08 1:08
-3.500299,103.473266,2021/01/08 1:30,2021/01/08 1:21
-3.431466,103.529933,2021/05/15 10:07,2021/05/15 10:07
-3.873533,103.888366,2021/12/08 1:39,2021/12/08 1:30
-3.974666,103.954199,2021/05/15 8:45,2021/05/15 8:45
-3.128266,103.496432,2021/07/10 17:48,2021/07/10 17:48
-3.974699,103.954167,2021/05/15 1:41,2021/05/15 1:32
-3.135066,103.498533,2021/07/11 1:07,2021/07/11 0:58
-3.869766,103.897632,2021/12/08 8:46,2021/12/08 8:46
-3.124366,103.498733,2021/07/11 1:23,2021/07/11 1:14
-3.971432,103.959366,2021/05/15 1:44,2021/05/15 1:25
-3.140666,103.4995,2021/07/11 1:29,2021/07/11 1:20
-3.871766,103.892866,2021/12/09 1:22,2021/12/09 0:53
-3.5096,103.4676,2021/01/08 1:22,2021/01/08 1:21
-3.859799,103.9001,2021/12/09 1:18,2021/12/09 1:09
-3.974633,103.954133,2021/05/14 12:07,2021/05/14 12:07
-3.974766,103.954099,2021/05/14 10:58,2021/05/14 10:58
-3.863866,103.8995,2021/12/09 1:33,2021/12/09 1:24
-3.871599,103.892899,2021/12/09 1:34,2021/12/09 1:25
-3.121133,103.500499,2021/07/11 1:31,2021/07/11 1:22
-3.971166,103.9596,2021/05/14 1:45,2021/05/14 1:36
-3.129899,103.498932,2021/07/11 1:42,2021/07/11 1:33
-3.126199,103.501133,2021/07/11 1:51,2021/07/11 1:42
-3.134066,103.495132,2021/07/11 9:29,2021/07/11 9:29
-3.859733,103.900066,2021/12/10 1:12,2021/12/10 1:03
-3.863832,103.899466,2021/12/10 1:28,2021/12/10 1:19
-3.501667,103.465467,2021/01/08 1:28,2021/01/08 1:27
-3.500399,103.473232,2021/01/08 1:44,2021/01/08 1:35
-3.871833,103.892866,2021/12/10 1:29,2021/12/10 1:20
-3.971332,103.959532,2021/05/13 10:56,2021/05/13 10:56
-3.871633,103.892999,2021/12/10 1:34,2021/12/10 1:25
-3.1244,103.498733,2021/07/11 13:51,2021/07/11 13:51
-3.859799,103.9001,2021/12/11 1:20,2021/12/11 1:11
-3.971332,103.959466,2021/05/13 1:37,2021/05/13 1:28
-3.1288,103.496233,2021/07/11 17:17,2021/07/11 17:17
-3.135132,103.498533,2021/07/11 23:07,2021/07/11 23:07
-3.871766,103.892866,2021/12/11 1:22,2021/12/11 1:21
-3.124466,103.498733,2021/07/11 23:19,2021/07/11 23:19
-3.495566,103.4583,2021/01/08 1:50,2021/01/08 1:41
-3.493733,103.4564,2021/01/08 7:54,2021/01/08 7:54
-3.859799,103.900066,2021/12/11 1:36,2021/12/11 1:27
-3.972566,103.958433,2021/05/12 15:20,2021/05/12 15:20
-3.974433,103.947367,2021/05/12 14:15,2021/05/12 14:15
-3.974433,103.947766,2021/05/12 12:55,2021/05/12 12:55
-3.871133,103.894133,2021/12/11 1:42,2021/12/11 1:33
-3.9744,103.9619,2021/05/12 12:42,2021/05/12 12:42
-3.859799,103.900132,2021/12/12 1:18,2021/12/12 1:09
-3.8727,103.8909,2021/12/12 1:28,2021/12/12 1:19
-3.859766,103.900132,2021/12/12 1:38,2021/12/12 1:29
-3.872933,103.890933,2021/12/12 1:44,2021/12/12 1:35
-3.859833,103.900132,2021/12/12 23:19,2021/12/12 23:10
-3.871799,103.892933,2021/12/12 23:29,2021/12/12 23:20
-3.871199,103.894,2021/12/12 23:36,2021/12/12 23:27
-3.859766,103.9001,2021/12/12 23:37,2021/12/12 23:28
-3.859833,103.9001,2021/12/13 1:15,2021/12/13 1:06
-3.859799,103.9001,2021/12/13 1:39,2021/12/13 1:20
-3.871799,103.892899,2021/12/13 1:32,2021/12/13 1:23
-3.871233,103.893932,2021/12/13 1:39,2021/12/13 1:30
-3.873499,103.888232,2021/12/13 12:11,2021/12/13 12:11
-3.873466,103.888232,2021/12/13 13:40,2021/12/13 13:40
-3.859799,103.900132,2021/12/14 1:17,2021/12/14 1:08
-3.859799,103.900066,2021/12/14 1:35,2021/12/14 1:16
-3.871799,103.892866,2021/12/14 1:26,2021/12/14 1:17
-3.871799,103.892899,2021/12/14 1:41,2021/12/14 1:22
-3.869833,103.897266,2021/12/14 8:49,2021/12/14 8:49
-3.8627,103.903866,2021/12/14 9:15,2021/12/14 9:15
-3.859799,103.900066,2021/12/15 1:22,2021/12/15 1:13
-3.8726,103.891033,2021/12/15 1:33,2021/12/15 1:23
-3.8695,103.896233,2021/12/15 1:40,2021/12/15 1:31
-3.861966,103.897066,2021/12/15 1:33,2021/12/15 1:32
-3.872399,103.891133,2021/12/16 1:46,2021/12/16 1:07
-3.859867,103.900132,2021/12/16 1:25,2021/12/16 1:16
-3.872333,103.891199,2021/12/16 1:28,2021/12/16 1:19
-3.859733,103.900132,2021/12/16 1:41,2021/12/16 1:32
-3.861799,103.894833,2021/12/16 19:16,2021/12/16 19:16
-3.861933,103.897066,2021/12/17 1:19,2021/12/17 1:10
-3.873266,103.889633,2021/12/17 1:36,2021/12/17 1:27
-3.859833,103.9001,2021/12/17 1:39,2021/12/17 1:30
-3.868699,103.897833,2021/12/17 1:45,2021/12/17 1:36
-3.840966,103.903232,2021/12/17 10:23,2021/12/17 10:23
-3.838266,103.905433,2021/12/17 10:26,2021/12/17 10:26
-3.842,103.902833,2021/12/17 11:05,2021/12/17 11:05
-3.859766,103.900066,2021/12/18 1:27,2021/12/18 1:18
-3.872533,103.891099,2021/12/18 1:42,2021/12/18 1:33
-3.838533,103.906033,2021/12/18 1:36,2021/12/18 1:36
-3.859833,103.9001,2021/12/19 1:25,2021/12/19 1:16
-3.838433,103.905566,2021/12/19 1:37,2021/12/19 1:36
-3.872533,103.891099,2021/12/19 1:45,2021/12/19 1:36
-3.8727,103.886633,2021/12/19 16:55,2021/12/19 16:55
-3.871566,103.886533,2021/12/19 23:49,2021/12/19 22:00
-3.871566,103.886533,2021/12/20 1:51,2021/12/19 22:00
-3.860066,103.8996,2021/12/19 23:27,2021/12/19 23:18
-3.836833,103.906266,2021/12/19 23:43,2021/12/19 23:34
-3.860066,103.8996,2021/12/20 1:24,2021/12/20 1:15
-3.836933,103.906266,2021/12/20 1:41,2021/12/20 1:32
-3.838599,103.905266,2021/12/20 10:20,2021/12/20 10:20
-3.859766,103.9001,2021/12/21 1:23,2021/12/21 1:14
-3.838499,103.906033,2021/12/21 1:41,2021/12/21 1:32
-3.859733,103.9001,2021/12/22 1:24,2021/12/22 1:14
-3.120599,103.501233,2021/07/11 23:31,2021/07/11 23:23
-3.838266,103.905566,2021/12/22 1:42,2021/12/22 1:33
-3.129699,103.4988,2021/07/11 23:27,2021/07/11 23:27
-3.129,103.497766,2021/07/11 23:40,2021/07/11 23:32
-3.832933,103.9108,2021/12/22 10:21,2021/12/22 10:21
-3.126166,103.501199,2021/07/11 23:44,2021/07/11 23:35
-3.493699,103.463499,2021/01/09 1:19,2021/01/09 1:00
-3.833832,103.910633,2021/12/23 1:25,2021/12/23 1:16
-3.835433,103.906766,2021/12/23 1:43,2021/12/23 1:34
-3.504867,103.464899,2021/01/09 1:12,2021/01/09 1:03
-3.834167,103.910033,2021/12/24 1:29,2021/12/24 1:20
-3.835399,103.906799,2021/12/24 1:46,2021/12/24 1:37
-3.834966,103.908166,2021/12/25 1:30,2021/12/25 1:21
-3.8351,103.908166,2021/12/25 1:48,2021/12/25 1:39
-3.1351,103.498533,2021/07/12 1:09,2021/07/12 1:00
-3.836799,103.912266,2021/12/25 18:05,2021/12/25 18:05
-3.124433,103.498699,2021/07/12 1:24,2021/07/12 1:15
-3.129666,103.498866,2021/07/12 1:33,2021/07/12 1:24
-3.670866,103.930066,2021/05/11 1:11,2021/05/11 1:11
-3.8369,103.912199,2021/12/26 1:30,2021/12/26 1:21
-3.491233,103.458499,2021/01/09 1:15,2021/01/09 1:06
-3.493499,103.460766,2021/01/09 1:17,2021/01/09 1:08
-3.120599,103.501233,2021/07/12 1:35,2021/07/12 1:26
-3.836833,103.912199,2021/12/26 1:50,2021/12/26 1:41
-3.833099,103.9109,2021/12/26 23:33,2021/12/26 23:24
-3.129,103.497733,2021/07/12 1:37,2021/07/12 1:28
-3.126199,103.501166,2021/07/12 1:49,2021/07/12 1:40
-3.1245,103.498699,2021/07/12 7:33,2021/07/12 7:33
-3.145866,103.491799,2021/07/12 17:12,2021/07/12 17:12
-3.670833,103.930066,2021/05/10 1:11,2021/05/10 1:02
-3.496667,103.458567,2021/01/09 1:20,2021/01/09 1:11
-3.5095,103.466699,2021/01/09 1:23,2021/01/09 1:13
-3.832933,103.910966,2021/12/26 23:44,2021/12/26 23:44
-3.129666,103.500633,2021/07/12 17:55,2021/07/12 17:55
-3.833066,103.910999,2021/12/27 1:29,2021/12/27 1:29
-3.135132,103.498633,2021/07/13 1:17,2021/07/13 1:08
-3.124433,103.498533,2021/07/13 1:23,2021/07/13 1:14
-3.832967,103.910999,2021/12/27 1:45,2021/12/27 1:45
-3.497766,103.473266,2021/01/09 1:25,2021/01/09 1:16
-3.670833,103.9301,2021/05/09 23:13,2021/05/09 23:04
-3.502166,103.464799,2021/01/09 1:35,2021/01/09 1:26
-3.499933,103.4733,2021/01/09 1:45,2021/01/09 1:36
-3.833099,103.9109,2021/12/28 1:05,2021/12/28 0:56
-3.832999,103.910999,2021/12/28 1:30,2021/12/28 1:30
-3.8332,103.9109,2021/12/29 1:04,2021/12/29 0:55
-3.833166,103.9109,2021/12/29 1:34,2021/12/29 1:25
-3.129099,103.4983,2021/07/13 1:37,2021/07/13 1:28
-3.121166,103.500533,2021/07/13 1:38,2021/07/13 1:29
-3.13,103.4989,2021/07/13 1:42,2021/07/13 1:33
-3.838433,103.910433,2021/12/30 1:09,2021/12/30 1:00
-3.493066,103.460533,2021/01/09 1:47,2021/01/09 1:38
-3.670766,103.93,2021/05/09 1:09,2021/05/09 1:00
-3.493433,103.460732,2021/01/10 1:02,2021/01/10 0:53
-3.838466,103.910433,2021/12/30 1:33,2021/12/30 1:24
-3.839466,103.909766,2021/12/31 1:06,2021/12/31 0:57
-3.126166,103.501199,2021/07/13 1:52,2021/07/13 1:43
-3.125766,103.501166,2021/07/14 1:05,2021/07/14 0:56
-3.135132,103.498599,2021/07/14 1:13,2021/07/14 1:04
-3.8395,103.9094,2021/12/31 1:40,2021/12/31 1:31
-3.670732,103.929933,2021/05/08 1:10,2021/05/08 1:01
-3.505266,103.464867,2021/01/10 1:15,2021/01/10 1:06
-3.493499,103.460866,2021/01/10 1:16,2021/01/10 1:07
-3.8395,103.909766,2022/01/01 1:10,2022/01/01 1:01
-3.839532,103.909766,2022/01/01 1:37,2022/01/01 1:28
-3.831667,103.912066,2022/01/02 1:06,2022/01/02 0:57
-3.684333,103.916833,2021/05/08 1:07,2021/05/07 9:43
-3.684333,103.916833,2021/05/09 1:03,2021/05/07 9:43
-3.680333,103.905766,2021/05/07 8:49,2021/05/07 8:49
-3.1245,103.4982,2021/07/14 1:27,2021/07/14 1:18
-3.672566,103.9276,2021/05/07 1:37,2021/05/07 1:28
-3.128466,103.496699,2021/07/14 1:35,2021/07/14 1:26
-3.121166,103.500566,2021/07/14 1:31,2021/07/14 1:31
-3.491366,103.459532,2021/01/10 1:17,2021/01/10 1:08
-3.8308,103.912399,2022/01/02 1:35,2022/01/02 1:35
-3.670866,103.930033,2021/05/07 1:08,2021/05/07 0:59
-3.493466,103.4609,2021/01/10 1:18,2021/01/10 1:09
-3.8315,103.912166,2022/01/02 23:08,2022/01/02 22:59
-3.130066,103.4989,2021/07/14 1:43,2021/07/14 1:34
-3.672566,103.927533,2021/05/06 1:41,2021/05/06 1:32
-3.126266,103.501133,2021/07/15 1:01,2021/07/15 1:01
-3.135132,103.498567,2021/07/15 1:11,2021/07/15 1:02
-3.124466,103.498699,2021/07/15 1:23,2021/07/15 1:23
-3.831599,103.912133,2022/01/02 23:42,2022/01/02 23:33
-3.672566,103.927533,2021/05/06 1:11,2021/05/06 1:02
-3.493499,103.460866,2021/01/10 1:21,2021/01/10 1:12
-3.501667,103.467032,2021/01/10 1:30,2021/01/10 1:21
-3.831533,103.912133,2022/01/03 1:14,2022/01/03 1:05
-3.831633,103.912166,2022/01/03 1:36,2022/01/03 1:36
-3.674666,103.925399,2021/05/05 11:17,2021/05/05 11:17
-3.408266,103.625633,2021/05/05 10:45,2021/05/05 10:45
